临沂电信组播,#genre#
山东国际,http://123.129.161.251:8888/udp/239.253.224.26:8000
山东居家购物,http://123.129.161.251:8888/udp/239.253.224.104:8000
烟台经济,http://123.129.161.251:8888/udp/239.253.224.249:8000
烟台影视,http://123.129.161.251:8888/udp/239.253.224.250:8000
莱州,http://123.129.161.251:8888/udp/239.253.224.251:8000
烟台公共,http://123.129.161.251:8888/udp/239.253.224.252:8000
烟台新闻,http://123.129.161.251:8888/udp/239.253.224.254:8000
早教,http://123.129.161.251:8888/udp/239.253.224.217:8000
北京卡酷少儿,http://123.129.161.251:8888/udp/239.253.224.61:8000
金鹰卡通,http://123.129.161.251:8888/udp/239.253.224.62:8000
炫动卡通,http://123.129.161.251:8888/udp/239.253.224.63:8000
优漫卡通,http://123.129.161.251:8888/udp/239.253.224.64:8000
嘉佳卡通,http://123.129.161.251:8888/udp/239.253.224.65:8000
熊猫频道高清,http://123.129.161.251:8888/udp/239.253.224.69:8000
少儿动画,http://123.129.161.251:8888/udp/239.253.224.127:8000
新动漫,http://123.129.161.251:8888/udp/239.253.224.157:8000
东方财经,http://123.129.161.251:8888/udp/239.253.224.94:8000
游戏风云,http://123.129.161.251:8888/udp/239.253.224.95:8000
法制天地,http://123.129.161.251:8888/udp/239.253.224.96:8000
乐游,http://123.129.161.251:8888/udp/239.253.224.97:8000
都市剧场,http://123.129.161.251:8888/udp/239.253.224.98:8000
生活时尚,http://123.129.161.251:8888/udp/239.253.224.99:8000
魅力足球,http://123.129.161.251:8888/udp/239.253.224.100:8000
金色学堂,http://123.129.161.251:8888/udp/239.253.224.101:8000
动漫秀场,http://123.129.161.251:8888/udp/239.253.224.115:8000
4K测试,http://123.129.161.251:8888/udp/239.253.224.102:8000
CHC家庭影院,http://123.129.161.251:8888/udp/239.253.224.152:8000
CHC动作电影,http://123.129.161.251:8888/udp/239.253.224.153:8000
CHC高清电影,http://123.129.161.251:8888/udp/239.253.224.154:8000
日照电信,#genre#
山东齐鲁,http://222.174.140.242:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
山东影视,http://222.174.140.242:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
山东体育,http://222.174.140.242:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
山东生活,http://222.174.140.242:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
山东综艺,http://222.174.140.242:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
山东公共,http://222.174.140.242:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://222.174.140.242:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1-综合,http://222.174.140.242:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2-财经,http://222.174.140.242:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3-综艺,http://222.174.140.242:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4-国际,http://222.174.140.242:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5-体育,http://222.174.140.242:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://222.174.140.242:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6-电影,http://222.174.140.242:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://222.174.140.242:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8-电视剧,http://222.174.140.242:9901/tsfile/live/0008_2.m3u8?key=txiptv&playlive=1&authid=0
CCTV9-纪录,http://222.174.140.242:9901/tsfile/live/0009_2.m3u8?key=txiptv&playlive=1&authid=0
CCTV10-科教,http://222.174.140.242:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11-戏曲,http://222.174.140.242:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12-社会与法,http://222.174.140.242:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14-少儿,http://222.174.140.242:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15-音乐,http://222.174.140.242:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://222.174.140.242:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://222.174.140.242:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://222.174.140.242:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://222.174.140.242:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://222.174.140.242:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://222.174.140.242:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://222.174.140.242:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://222.174.140.242:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://222.174.140.242:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://222.174.140.242:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://222.174.140.242:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://222.174.140.242:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://222.174.140.242:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://222.174.140.242:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://222.174.140.242:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://222.174.140.242:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://222.174.140.242:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
青岛联通,#genre#
CCTV1-综合,http://123.235.8.37:9901/tsfile/live/0001_1.m3u8
CCTV2-财经,http://123.235.8.37:9901/tsfile/live/0002_1.m3u8
CCTV3-综艺,http://123.235.8.37:9901/tsfile/live/0003_1.m3u8
CCTV4-国际,http://123.235.8.37:9901/tsfile/live/0004_1.m3u8
CCTV5-体育,http://123.235.8.37:9901/tsfile/live/0005_1.m3u8
CCTV6-电影,http://123.235.8.37:9901/tsfile/live/0006_1.m3u8
CCTV7-军农,http://123.235.8.37:9901/tsfile/live/0007_1.m3u8
CCTV8-电视剧,http://123.235.8.37:9901/tsfile/live/0008_1.m3u8
CCTV9-纪录,http://123.235.8.37:9901/tsfile/live/0009_1.m3u8
CCTV10-科教,http://123.235.8.37:9901/tsfile/live/0007_2.m3u8
CCTV11-戏曲,http://123.235.8.37:9901/tsfile/live/0011_1.m3u8
CCTV12-社会与法,http://123.235.8.37:9901/tsfile/live/0012_1.m3u8
CCTV13-新闻,http://123.235.8.37:9901/tsfile/live/0013_1.m3u8
CCTV14-少儿,http://123.235.8.37:9901/tsfile/live/0014_1.m3u8
CCTV15-音乐,http://123.235.8.37:9901/tsfile/live/0015_1.m3u8
CCTV-NEWS,http://123.235.8.37:9901/tsfile/live/1000_1.m3u8
山东卫视,http://123.235.8.37:9901/tsfile/live/0131_1.m3u8
山东齐鲁,http://123.235.8.37:9901/tsfile/live/1001_1.m3u8
山东齐鲁,http://123.235.8.37:9901/tsfile/live/1002_1.m3u8
山东综艺,http://123.235.8.37:9901/tsfile/live/1003_1.m3u8
山东生活,http://123.235.8.37:9901/tsfile/live/1004_1.m3u8
山东影视,http://123.235.8.37:9901/tsfile/live/1005_1.m3u8
山东体育,http://123.235.8.37:9901/tsfile/live/1006_1.m3u8
山东农科,http://123.235.8.37:9901/tsfile/live/1007_1.m3u8
山东少儿,http://123.235.8.37:9901/tsfile/live/1008_1.m3u8
山东教育,http://123.235.8.37:9901/tsfile/live/1010_1.m3u8
QTV-1,http://123.235.8.37:9901/tsfile/live/1011_1.m3u8
QTV-2,http://123.235.8.37:9901/tsfile/live/1012_1.m3u8
QTV-3,http://123.235.8.37:9901/tsfile/live/1013_1.m3u8
QTV-4,http://123.235.8.37:9901/tsfile/live/1014_1.m3u8
QTV-5,http://123.235.8.37:9901/tsfile/live/1015_1.m3u8
QTV-6,http://123.235.8.37:9901/tsfile/live/1016_1.m3u8
浙江卫视,http://123.235.8.37:9901/tsfile/live/0124_1.m3u8
湖南卫视,http://123.235.8.37:9901/tsfile/live/0128_1.m3u8
江苏卫视,http://123.235.8.37:9901/tsfile/live/0127_1.m3u8
北京卫视,http://123.235.8.37:9901/tsfile/live/0122_1.m3u8
安徽卫视,http://123.235.8.37:9901/tsfile/live/0130_1.m3u8
天津卫视,http://123.235.8.37:9901/tsfile/live/0135_1.m3u8
东方卫视,http://123.235.8.37:9901/tsfile/live/0107_1.m3u8
重庆卫视,http://123.235.8.37:9901/tsfile/live/0142_1.m3u8
深圳卫视,http://123.235.8.37:9901/tsfile/live/0126_1.m3u8
广东卫视,http://123.235.8.37:9901/tsfile/live/0125_1.m3u8
辽宁卫视,http://123.235.8.37:9901/tsfile/live/0121_1.m3u8
黑龙江卫视,http://123.235.8.37:9901/tsfile/live/0143_1.m3u8
东南卫视,http://123.235.8.37:9901/tsfile/live/0137_1.m3u8
陕西卫视,http://123.235.8.37:9901/tsfile/live/0136_1.m3u8
旅游卫视,http://123.235.8.37:9901/tsfile/live/0114_1.m3u8
湖北卫视,http://123.235.8.37:9901/tsfile/live/0132_1.m3u8
山西卫视,http://123.235.8.37:9901/tsfile/live/0118_1.m3u8
四川卫视,http://123.235.8.37:9901/tsfile/live/0123_1.m3u8
河北卫视,http://123.235.8.37:9901/tsfile/live/0117_1.m3u8
江西卫视,http://123.235.8.37:9901/tsfile/live/0138_1.m3u8
吉林卫视,http://123.235.8.37:9901/tsfile/live/0116_1.m3u8
河南卫视,http://123.235.8.37:9901/tsfile/live/0139_1.m3u8
广西卫视,http://123.235.8.37:9901/tsfile/live/0113_1.m3u8
云南卫视,http://123.235.8.37:9901/tsfile/live/0119_1.m3u8
贵州卫视,http://123.235.8.37:9901/tsfile/live/0120_1.m3u8
青海卫视,http://123.235.8.37:9901/tsfile/live/0140_1.m3u8
宁夏卫视,http://123.235.8.37:9901/tsfile/live/0112_1.m3u8
新疆卫视,http://123.235.8.37:9901/tsfile/live/0110_1.m3u8
西藏卫视,http://123.235.8.37:9901/tsfile/live/0111_1.m3u8
甘肃卫视,http://123.235.8.37:9901/tsfile/live/0141_1.m3u8
烟台联通组播,#genre#
CCTV1高清,http://27.217.213.217:18888/udp/239.253.248.77:8000
CCTV2高清,http://27.217.213.217:18888/udp/239.253.248.234:8000
CCTV3,http://27.217.213.217:18888/udp/239.253.248.4:8000
CCTV4,http://27.217.213.217:18888/udp/239.253.248.111:8000
CCTV5,http://27.217.213.217:18888/udp/239.253.248.6:8000
CCTV5+高清,http://27.217.213.217:18888/udp/239.253.248.80:8000
CCTV6,http://27.217.213.217:18888/udp/239.253.248.7:8000
CCTV7高清,http://27.217.213.217:18888/udp/239.253.248.235:8000
CCTV8,http://27.217.213.217:18888/udp/239.253.248.9:8000
CCTV9高清,http://27.217.213.217:18888/udp/239.253.248.79:8000
CCTV10高清,http://27.217.213.217:18888/udp/239.253.248.236:8000
CCTV11,http://27.217.213.217:18888/udp/239.253.248.12:8000
CCTV12,http://27.217.213.217:18888/udp/239.253.248.237:8000
CCTV13,http://27.217.213.217:18888/udp/239.253.248.14:8000
CCTV14,http://27.217.213.217:18888/udp/239.253.248.238:8000
CCTV15,http://27.217.213.217:18888/udp/239.253.248.16:8000
CCTV17,http://27.217.213.217:18888/udp/239.253.248.168:8000
CGTV,http://27.217.213.217:18888/udp/239.253.248.17:8000
CETV1,http://27.217.213.217:18888/udp/239.253.248.110:8000
CETV2,http://27.217.213.217:18888/udp/239.253.248.107:8000
CETV4,http://27.217.213.217:18888/udp/239.253.248.108:8000
山东卫视高清,http://27.217.213.217:18888/udp/239.253.248.78:8000
湖南卫视高清,http://27.217.213.217:18888/udp/239.253.248.82:8000
江苏卫视高清,http://27.217.213.217:18888/udp/239.253.248.83:8000
浙江卫视高清,http://27.217.213.217:18888/udp/239.253.248.84:8000
北京卫视高清,http://27.217.213.217:18888/udp/239.253.248.85:8000
东方卫视高清,http://27.217.213.217:18888/udp/239.253.248.86:8000
安徽卫视高清,http://27.217.213.217:18888/udp/239.253.248.87:8000
湖北卫视高清,http://27.217.213.217:18888/udp/239.253.248.88:8000
天津卫视高清,http://27.217.213.217:18888/udp/239.253.248.89:8000
广东卫视高清,http://27.217.213.217:18888/udp/239.253.248.90:8000
深圳卫视高清,http://27.217.213.217:18888/udp/239.253.248.91:8000
辽宁卫视高清,http://27.217.213.217:18888/udp/239.253.248.92:8000
黑龙江卫视高清,http://27.217.213.217:18888/udp/239.253.248.93:8000
东南卫视高清,http://27.217.213.217:18888/udp/239.253.248.105:8000
旅游卫视,http://27.217.213.217:18888/udp/239.253.248.35:8000
重庆卫视,http://27.217.213.217:18888/udp/239.253.248.38:8000
广西卫视,http://27.217.213.217:18888/udp/239.253.248.40:8000
云南卫视,http://27.217.213.217:18888/udp/239.253.248.42:8000
河南卫视,http://27.217.213.217:18888/udp/239.253.248.44:8000
吉林卫视,http://27.217.213.217:18888/udp/239.253.248.46:8000
江西卫视,http://27.217.213.217:18888/udp/239.253.248.47:8000
山西卫视,http://27.217.213.217:18888/udp/239.253.248.48:8000
陕西卫视,http://27.217.213.217:18888/udp/239.253.248.49:8000
四川卫视,http://27.217.213.217:18888/udp/239.253.248.50:8000
甘肃卫视,http://27.217.213.217:18888/udp/239.253.248.52:8000
宁夏卫视,http://27.217.213.217:18888/udp/239.253.248.53:8000
青海卫视,http://27.217.213.217:18888/udp/239.253.248.54:8000
西藏卫视,http://27.217.213.217:18888/udp/239.253.248.56:8000
兵团卫视,http://27.217.213.217:18888/udp/239.253.248.57:8000
内蒙古卫视,http://27.217.213.217:18888/udp/239.253.248.58:8000
山东教育卫视,http://27.217.213.217:18888/udp/239.253.248.59:8000
新疆卫视,http://27.217.213.217:18888/udp/239.253.248.60:8000
农林卫视,http://27.217.213.217:18888/udp/239.253.248.70:8000
河北卫视,http://27.217.213.217:18888/udp/239.253.248.112:8000
贵州卫视,http://27.217.213.217:18888/udp/239.253.248.113:8000
厦门卫视,http://27.217.213.217:18888/udp/239.253.248.106:8000
齐鲁频道,http://27.217.213.217:18888/udp/239.253.248.18:8000
山东影视,http://27.217.213.217:18888/udp/239.253.248.19:8000
山东生活,http://27.217.213.217:18888/udp/239.253.248.20:8000
山东综艺,http://27.217.213.217:18888/udp/239.253.248.21:8000
山东体育,http://27.217.213.217:18888/udp/239.253.248.22:8000
山东公共,http://27.217.213.217:18888/udp/239.253.248.23:8000
山东农科,http://27.217.213.217:18888/udp/239.253.248.24:8000
山东少儿,http://27.217.213.217:18888/udp/239.253.248.25:8000
山东国际,http://27.217.213.217:18888/udp/239.253.248.26:8000
山东居家购物,http://27.217.213.217:18888/udp/239.253.248.104:8000
烟台经济,http://27.217.213.217:18888/udp/239.253.248.249:8000
烟台影视,http://27.217.213.217:18888/udp/239.253.248.250:8000
莱州,http://27.217.213.217:18888/udp/239.253.248.251:8000
烟台公共,http://27.217.213.217:18888/udp/239.253.248.252:8000
烟台新闻,http://27.217.213.217:18888/udp/239.253.248.254:8000
早教,http://27.217.213.217:18888/udp/239.253.248.217:8000
北京卡酷少儿,http://27.217.213.217:18888/udp/239.253.248.61:8000
金鹰卡通,http://27.217.213.217:18888/udp/239.253.248.62:8000
炫动卡通,http://27.217.213.217:18888/udp/239.253.248.63:8000
优漫卡通,http://27.217.213.217:18888/udp/239.253.248.64:8000
嘉佳卡通,http://27.217.213.217:18888/udp/239.253.248.65:8000
熊猫频道高清,http://27.217.213.217:18888/udp/239.253.248.69:8000
少儿动画,http://27.217.213.217:18888/udp/239.253.248.127:8000
新动漫,http://27.217.213.217:18888/udp/239.253.248.157:8000
东方财经,http://27.217.213.217:18888/udp/239.253.248.94:8000
游戏风云,http://27.217.213.217:18888/udp/239.253.248.95:8000
法制天地,http://27.217.213.217:18888/udp/239.253.248.96:8000
乐游,http://27.217.213.217:18888/udp/239.253.248.97:8000
都市剧场,http://27.217.213.217:18888/udp/239.253.248.98:8000
生活时尚,http://27.217.213.217:18888/udp/239.253.248.99:8000
魅力足球,http://27.217.213.217:18888/udp/239.253.248.100:8000
金色学堂,http://27.217.213.217:18888/udp/239.253.248.101:8000
动漫秀场,http://27.217.213.217:18888/udp/239.253.248.115:8000
4K测试,http://27.217.213.217:18888/udp/239.253.248.102:8000
CHC家庭影院,http://27.217.213.217:18888/udp/239.253.248.152:8000
CHC动作电影,http://27.217.213.217:18888/udp/239.253.248.153:8000
CHC高清电影,http://27.217.213.217:18888/udp/239.253.248.154:8000
青岛移动,#genre#
山东卫视,http://111.15.174.107:8969/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://111.15.174.107:8969/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://111.15.174.107:8969/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://111.15.174.107:8969/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://111.15.174.107:8969/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://111.15.174.107:8969/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://111.15.174.107:8969/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://111.15.174.107:8969/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://111.15.174.107:8969/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://111.15.174.107:8969/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://111.15.174.107:8969/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://111.15.174.107:8969/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://111.15.174.107:8969/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://111.15.174.107:8969/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
卡酷动画,http://111.15.174.107:8969/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
优漫卡通,http://111.15.174.107:8969/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
炫动卡通,http://111.15.174.107:8969/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-1,http://111.15.174.107:8969/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-2,http://111.15.174.107:8969/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-3,http://111.15.174.107:8969/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4-国际,http://111.15.174.107:8969/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5-体育,http://111.15.174.107:8969/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-6,http://111.15.174.107:8969/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-7,http://111.15.174.107:8969/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-8,http://111.15.174.107:8969/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13-新闻,http://111.15.174.107:8969/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+体育赛事,http://111.15.174.107:8969/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
QTV-1,http://111.15.174.107:8969/tsfile/live/1000_1.m3u8
QTV-2,http://111.15.174.107:8969/tsfile/live/1001_1.m3u8
QTV-3,http://111.15.174.107:8969/tsfile/live/1008_1.m3u8
QTV-4,http://111.15.174.107:8969/tsfile/live/1009_1.m3u8
QTV-5,http://111.15.174.107:8969/tsfile/live/1018_1.m3u8
QTV-6,http://111.15.174.107:8969/tsfile/live/1019_1.m3u8
山东齐鲁,http://111.15.174.107:8969/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
山东综艺,http://111.15.174.107:8969/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
山东文旅,http://111.15.174.107:8969/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
